-0.34844103	0.11327118	-0.11848288	0.1485777	-0.17104529	0.72849023	-0.2295667	-0.02234012	-0.19919479	-0.4096333	0.036276724	-0.42212784	-0.047428075	-0.4386952	0.1967847	-0.07471039	0.12511721	-0.2602784	0.39503995	0.3534333	-0.039365582	0.27037248	-0.7271989	0.27647457	-0.0058463877	-0.11004956	0.1172577	0.052951973	-0.034418	-0.076950245	-0.021256061	0.113674745	-0.44764796	0.19764347	-0.41754848	-0.6689849	-0.015579887	0.0042065433	-0.18904316	-0.10128445	0.3830058	-0.23116179	-0.0858273	-0.5857323	-0.33323318	0.08411884	-0.38625965	0.041755725	0.18344311	0.5927954	0.4423552	0.38222364	0.46433023	0.48049316	-0.02210701	-0.43572053	0.038737748	0.08747617	-0.3423422	0.11527758	0.41803485	0.08194529	0.012441443	0.003102546	-0.29459095	0.22101693	-0.65188205	0.08314768	-0.14453015	0.307528	0.14106537	-0.20125659	-0.085848615	-0.7805511	-0.11970671	-0.11244011	0.14724654	0.5189617	-0.4585443	0.30169874	0.315861	-0.04643214	-0.43044737	-0.29865322	0.046047688	0.10928867	0.104050934	-0.16605042	0.042438306	-0.30541363	-0.076087505	0.075352386	-0.3450169	-0.35188845	-0.5965512	-0.18078053	-0.1473094	-0.095791474	0.04784972	0.17324309
-0.047656223	-0.18533514	-0.36641645	-0.037532356	-0.059986077	0.19323127	-0.50012785	0.5120539	0.02668198	0.40414137	-0.42213258	0.5256347	-0.7012251	0.51602656	0.33015543	0.06323383	-0.7339629	-0.15376379	0.297956	0.026189933	0.047466896	0.52779245	-0.23251526	0.24711198	-0.09357911	-0.6120027	-0.72369945	0.00446396	0.25125715	0.24290936	-0.12653255	-0.20925263	-0.2831482	-0.1418124	0.65537995	0.4374855	-0.24955884	0.1533442	0.028445164	0.121696375	0.034288432	-0.31279612	0.4522921	-0.062222432	0.12202351	-0.52384466	0.013666006	0.027163172	0.25507665	0.3942542	-0.34207472	-0.05937435	0.8540004	0.5403333	-0.09839985	0.042337835	0.059449155	-0.16182362	-0.40653965	0.30222073	0.84134215	-0.45447868	-0.47757736	-0.44088677	-0.24022481	0.08452499	-0.36593544	0.14210865	0.07358494	-0.2051511	-0.167794	0.32673958	-0.13433738	0.2534682	0.08088478	0.033415433	0.16245696	0.58411324	-0.029174676	-0.1734962	0.39176324	-0.2539467	0.28235477	-0.23375271	0.3372265	-0.3025463	0.60110444	-0.12745488	-0.27057678	-0.50497454	-0.09354839	0.078818955	0.14213814	-0.7896899	-0.23570976	0.39011976	-0.3003176	-0.5897394	-0.28802443	0.044294488
-0.01651363	0.0138932355	-0.19710498	0.23483373	0.3560111	0.37062684	-0.08772086	0.036010057	0.24620141	-0.26731858	-0.20966929	0.24163353	-0.19171974	-0.2679634	-0.07304657	-0.21133938	-0.35433257	0.0980985	0.04747735	-0.17741218	0.20821942	0.018545011	0.00998053	0.047203053	-0.18518731	0.010871312	0.036159296	0.29394147	-0.33499914	0.24637258	0.19768427	0.15631714	-0.5099899	0.0027376032	0.13208677	0.122411124	-0.15186527	-0.052208297	0.41045025	-0.13554294	0.05618134	-0.52282804	0.4728757	-0.119912736	0.19278237	-0.025451219	0.13148397	0.18815249	0.013600895	-0.06318981	-0.33213136	-0.18354496	0.5715725	-0.22366264	0.0193747	0.024165748	-0.8531052	0.026288712	-0.550351	0.43002832	0.16777712	0.27529082	-0.020078298	0.6049987	0.05313737	-0.15319179	0.012338719	-0.13434839	-0.24130453	-0.27894872	-0.21002638	-0.3765751	0.3292036	0.2910223	0.3536804	0.45738465	0.25104153	0.6987602	0.02626065	0.3198335	0.32147694	0.32976264	0.3449789	-0.24665548	0.50562906	0.3036448	0.3432285	0.2852916	-0.46479517	0.37679663	0.038290918	0.34253109	-0.10161242	-0.45377463	0.14229712	0.25096413	-0.13394548	-0.39609516	0.20073366	0.21280842
-0.37848327	0.16811274	-0.45360315	0.1887732	0.2870517	0.101174586	-0.06842558	0.47441113	-0.4723766	0.24915361	-0.20895801	0.6969559	0.09623665	0.36246693	0.48089063	0.11532867	-0.4341664	-0.06687658	0.016476048	-0.13003364	0.033469524	0.29548633	-0.63095623	0.92624515	0.029878432	-0.5701342	-0.3879771	0.31393343	0.30724955	-0.5027967	-0.088624716	-0.42135543	-0.80234426	-0.14147924	0.4875105	0.5780846	-0.15338144	0.5448533	1.0213189	0.5461662	0.025756262	0.22915743	0.5865834	-0.08867492	-0.057789955	-0.021077706	-0.47215855	0.27225682	0.374895	-0.1342778	0.07731791	0.62404895	0.2307047	0.21085094	-0.26008576	-0.42027023	0.8186949	-0.1972857	-0.6154514	0.33676302	0.84179515	-0.0274468	-0.44843093	0.38685635	-0.19164781	0.3862113	-0.33107772	0.1526386	0.02871904	0.21617666	0.25538787	0.5008862	0.14040647	0.5981749	-0.09256081	-0.005969985	0.2006611	0.73846716	0.1547522	-0.3262615	-0.08478782	-0.25955796	0.8328739	0.33330765	0.32345855	-0.14633562	0.72346514	-0.29184374	-0.0042657894	0.596537	0.079993196	-0.044231582	-0.07704113	-0.028262256	0.031407595	0.35417724	-0.8116808	-0.37571743	0.3442682	-0.012026256
-0.38252446	-0.13791008	-0.027765708	-0.22823	0.299697	0.31285286	0.35230702	-0.0960571	0.22316413	0.08144217	-0.58097	-0.26361796	-0.2774925	-0.06613286	0.4379497	-0.14492358	-0.13261272	-0.37944183	0.30172488	0.3715861	-0.21907447	-0.047866594	-0.7653631	0.12613098	0.15851693	0.112081505	-0.048064396	0.30755195	-0.08872134	-0.06552977	0.545048	-0.0312155	-0.058288	0.0538636	0.10990572	-0.25089133	-0.3610617	-0.33194134	0.07802605	-0.6041012	0.10996945	-0.13015713	-0.044960845	0.30267936	0.29904917	-0.06356294	-0.21123572	-0.05372236	0.246302	-0.09835772	0.21593285	-0.45694444	0.33259344	0.34885266	-0.13882552	-0.48344287	-0.1672057	0.6189685	-0.41742972	0.28653076	0.31973866	-0.053246845	-0.33341557	0.01581561	0.219808	0.6099321	-0.1400813	0.2106616	-0.22194284	0.21275792	-0.31574786	0.10796844	-0.34292537	-0.034372617	0.30234835	0.2987167	0.10442447	0.06345077	0.47808006	0.15423393	-0.40238473	-0.31220916	0.15826784	-0.317225	-0.33540604	-0.112009175	0.34695742	0.15525174	-0.3059168	-0.0885089	-0.012312396	0.10663878	0.34855166	-0.20916048	0.37042192	0.44145334	-0.27920306	0.05684153	-0.1493545	0.24969448
0.055268243	-0.27973807	-0.0001882098	0.4187273	-0.023542078	0.050255124	-0.07710851	-0.13872503	0.34051344	-0.60911924	0.03992404	-0.24556924	0.028669465	-0.033926845	0.267872	0.084596515	-0.13952321	-0.5371179	0.3852103	-0.7045708	-0.022780808	-0.21661872	0.10663858	0.09292982	-0.40362823	0.14104712	-0.115830876	-0.14864622	-0.36646402	0.2280425	0.20713852	0.08976004	-0.021943193	-0.026866782	0.2529762	0.06711061	0.10482337	0.23143968	0.23281273	-0.09293111	-0.22528411	-0.70693725	0.26161495	-0.05444983	0.34648162	0.10035782	-0.35014093	0.43815282	-0.63632447	0.11555082	0.13904801	0.1758995	0.021011153	-0.034497704	0.074125074	-0.2659003	0.154835	-0.08365949	-0.33010536	0.0826637	0.13126728	-0.20279136	-0.79962116	-0.22305523	-0.0670049	0.26419923	-0.29154703	-0.32659924	-0.30247033	-0.15975732	0.07147761	-0.038737323	-0.06442172	-0.43251836	0.45445517	0.26452515	0.13828069	0.35459492	0.01971078	-0.13622802	0.150074	0.26436397	-0.28238657	0.37100142	-0.011235256	0.41528586	-0.034652468	0.15587781	-0.021395845	0.084984034	0.0661016	0.36044332	-0.090384506	-0.41159916	-0.21741085	0.282755	0.042350933	-0.35735676	0.027347056	-0.028616102
0.18794414	0.1820622	-0.2735318	0.21687679	0.6819717	-0.24148266	-0.15549892	-0.056916688	0.19716476	-0.31606886	0.5373929	-0.10095114	-0.2781984	-0.047711562	0.2775126	-0.13149028	-0.76174283	-0.52557516	-0.22329059	-0.058048237	0.43605143	0.1705391	0.36721027	-0.0996541	-0.15986216	-0.46534553	0.24740432	0.2212274	-0.2107782	-0.1280077	0.24299343	-0.28364024	-0.027337445	0.90747964	0.16471271	-0.13368095	-0.4754622	0.6183823	0.06140158	-0.22757824	-0.2606728	-0.7586026	0.50289553	0.25530615	-0.044075027	-0.10269504	-0.15390755	-0.0076489886	-0.34238648	-0.02140261	0.32118672	0.22611831	-0.09883448	-0.20311505	-0.2973763	-0.7819006	-0.45306036	-0.01863033	-0.12076536	0.06826662	0.031005938	-0.05913235	-0.007825826	0.4472221	-0.15717557	-0.1316749	-0.21785016	0.28946322	-0.42174053	0.023016158	-0.57797956	0.52731806	-0.17673048	0.19945686	0.054530192	0.12601578	-0.11206865	0.6620028	0.5697121	-0.14149074	-0.008383054	0.1293267	-0.09803264	-0.17212647	0.18717282	0.16683811	-0.22476836	0.33371344	0.0004211727	-0.42222962	-0.25916666	0.30006778	-0.010531513	-0.60688895	-0.2747088	-0.18223234	-0.07516327	-0.49575454	0.2256813	-0.34254777
-0.16490708	0.017156592	-0.045310788	-0.09623667	-0.026327286	0.36842403	0.01106613	0.013828414	0.07713507	-0.15525658	-0.026693419	0.22751245	-0.05337531	0.12090814	0.100410976	0.06060856	-0.4778567	-0.15281458	0.10911869	-0.2899313	0.13926633	-0.030406985	-0.0871058	0.30643708	-0.17653467	-0.10795404	0.093472175	-0.043514628	-0.32460856	-0.018968489	0.28113875	0.10966313	0.042683925	0.12647733	0.3063756	-0.14732914	0.11471132	-0.05877236	0.1464204	-0.024551256	0.026019914	-0.32870594	0.22077046	0.21351571	-0.019022167	-0.076306514	-0.1518208	0.21402113	-0.06231767	-0.14164762	-0.26069373	-0.245424	0.33967727	-0.22725245	0.11256695	0.15699159	-0.48883173	0.10117197	-0.20651211	0.65117085	0.26777306	0.005292509	-0.0072849817	0.10191531	0.15736723	-0.14381777	0.06853847	-0.33132106	-0.32061237	0.20942435	-0.15712789	-0.21430635	0.31886572	-0.104977064	0.19249865	0.0616741	0.15113285	0.26864296	0.1361335	0.14625736	0.123130694	0.26274517	0.28089246	-0.05358713	0.6579568	-0.046327658	0.27332547	0.37199134	-0.3369204	0.2961444	0.024435963	0.31929705	0.007991246	-0.37345737	0.12833326	0.493993	-0.42023215	-0.3785703	0.2059007	0.29380015
0.5049242	0.24230032	0.39109612	0.26191762	0.29096496	0.2572507	-0.11382755	-0.13957982	0.4512615	0.11500655	0.5842826	0.3112511	-0.25804445	0.016780047	0.21838008	-0.32547593	-0.2433651	0.058237635	0.5278061	-0.14614181	-0.041226853	-0.5209186	-0.4475134	-0.14294067	-0.5406386	-0.23073068	-0.13657679	0.32964292	0.3004156	-0.6344796	0.23589763	0.47766846	-0.30455124	0.32724053	0.12319888	-0.053031206	0.110206984	-0.14061116	0.78581196	-0.24668345	-0.15497962	0.015295366	-0.031832155	1.0997515	0.33140254	0.056488425	-0.14316843	-0.07658269	-0.27265197	-0.6654834	0.342346	0.30055347	0.71773535	0.43313706	-0.1846836	-0.20129165	-0.5876268	0.38237062	-0.4547336	0.092415474	-0.07042051	0.6612386	-0.1875178	0.04910721	0.199457	0.15605403	-0.8432238	0.43871385	0.3194284	0.27801237	-0.19482948	-0.16396888	-0.30189505	0.02319873	0.6058498	0.9279966	0.123602726	0.6131162	-0.03200927	-0.039509002	0.23837116	-0.17032956	0.05316786	-0.26087826	0.12686358	0.033889014	-0.0034780866	0.2786476	-0.8712465	0.25324592	-0.36147574	0.05431435	0.43936902	-0.18049972	-0.57999617	0.3337794	0.49485347	-0.9958725	-0.4229908	0.11900965
0.34290674	0.38583493	-0.062417515	-0.18911411	0.52500796	0.0693036	-0.1555842	-0.110369764	0.38748163	0.016205464	0.45584056	0.4515057	-0.16779402	-0.6218122	0.20354289	0.1718071	-0.5901866	-0.7238186	0.15323891	0.21944995	-0.14305303	0.080007166	0.207502	0.20496666	0.010189674	-0.36551705	0.43663272	0.05958252	-0.24359581	0.19246493	0.028192775	-0.009824988	-0.49005187	0.49194834	0.016716905	-0.046130262	0.016280062	0.5227026	0.46934685	-0.4454935	0.047232907	-0.46242997	0.30484098	-0.07844848	-0.013514259	-0.2617387	-0.5860015	-0.26015466	-0.25770006	0.22551735	-0.058515515	0.59828615	0.07942346	0.58683723	-0.04007896	-0.4083358	0.05801364	-0.5344587	-0.23543642	0.76915544	0.22285528	-0.5668935	-0.37747234	0.16143084	-0.28044537	-0.44977874	-0.016737487	0.55500484	-0.5128209	0.21959643	-0.5136147	0.33433086	-0.21202843	-0.34985548	0.79564834	0.00837334	-0.08923233	0.42728066	0.30954963	-0.21929412	0.12370779	0.2996399	0.1012516	0.31023264	-0.41851187	0.32929698	0.023935443	-0.03183491	0.19579755	-0.40260342	-0.8988799	0.42684913	0.16920683	-0.808982	-0.15102139	0.2135448	-0.14110374	-0.2425983	-0.11707223	0.1243159
